,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,모두투어,SK디앤디,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠,스타리츠,디앤디플랫폼리츠,미래에셋글로벌치ㅡ,NH올원리츠,ESR켄달스퀘어리츠,제이알글로벌리츠,이지스레지던스리츠,이지스벨류리츠,NH프라임리츠,신한알파리츠,이리츠코크렙,케이탑리츠
2023-05-11,1.5908474520396576,1.5148339713381365,1.4643775646051778,1.7245087112120798,2.044349552313232,1.7842250001419286,2.037660798830815,0.8963010400918471,1.0499361220395063,1.1039089521093972,1.1676716409554115,0.6385882251222841,1.4296358571723822,0.7162608655938562,0.9626040837569796,1.376359003277201,1.5209782867148558,0.9294054420398448,0.6768881375211434,1.0005844756415416,0.9881369692450367,1.2225253892888983,0.8390704620945814,1.5969482275672318
2023-05-12,1.5691236673801523,1.4948924297425288,1.4478376059845783,1.7341093003052797,1.8706257790272807,1.9929936207660537,2.670332811707512,1.457108314614232,0.8966419399465093,1.3551328012842343,1.2113925649171642,1.0360867858296186,1.4016220498635752,0.7188641984942942,1.0491420832861087,1.1016566678143054,1.5258426870511423,0.9201073935360919,0.7026186762668829,0.9645141205579558,0.9914789728698851,1.6633886184937579,0.7900154218403777,1.2594831417143406
2023-05-15,1.565425594433116,1.6191508262487944,1.4917279882585393,1.7049096619909236,1.8399531574148584,1.9082249951285342,2.470748967532985,1.089782990814137,1.049926774400665,0.8750324505344255,1.1774028584159857,0.740625129956809,1.5018746309191116,0.8354450968305289,1.007578054011912,0.9947548221232944,1.510114802922549,0.9014521600744583,0.7304566273747015,0.9776706957697793,0.985848868827165,1.5044122507761728,0.7956803512689121,1.1622725891412065
2023-05-16,1.5492091992170378,1.6262520832370333,1.4648391694052794,1.780758451241434,1.7712746345724568,1.720915607434264,1.9876649089632166,0.8897882559269803,0.9416323945790007,0.9141462585952636,1.2755643682660378,1.037726895549976,1.606763400479759,0.7009327507475488,0.9753805195950397,1.108334383240444,1.5005980543229611,0.8828715564974766,0.7192917519040762,1.1050160578592827,0.9828414088017109,1.548800940786875,0.7635716133731579,1.2334278110122283
2023-05-17,1.5725973303094052,1.5936297308710037,1.4757783072355355,1.7488118152001124,1.7175756688730912,1.9322602790680312,2.596001335305801,0.9637672996102418,1.040126253213182,0.9529952453297161,1.2134145719810612,0.7676524255944045,1.4788393213598066,0.6870391200989259,0.952209075361423,0.9022115680794943,1.6650176879146896,0.927944374967829,0.7403433869823013,0.9823001849463753,0.9784577653905654,1.5769352885870247,0.7524674120180518,1.0420728398670682
2023-05-18,1.558583044996174,1.5640706737200516,1.4516427379038215,1.7211744344349245,1.665506575224444,1.9419652470858546,2.3975235601869582,1.28571284481868,1.2215740000795683,1.0039989773153262,1.245924540988438,0.9679524456501198,1.371936249313,0.7819741393515718,0.9345338412585119,0.9266115920577864,1.638828793957843,0.9089119973588615,0.7182256767254938,1.0532634632050775,0.9731525967295823,1.3834843119701876,0.7431966975369919,0.990173570538208
2023-05-19,1.6053006605559557,1.5712068005347182,1.4344406276878376,1.7140018590570152,1.7246565698880898,1.9350536955475386,1.946667914299014,1.0599856049648269,0.9622439100003765,1.081708075442262,1.2330388437179798,0.9313434110703515,1.4236502561937443,0.6723468641520852,0.9276347037733219,0.9282488401683924,1.6027963186844953,0.90865278532225,0.6975696011121636,0.9644880535813924,0.9685201206375709,1.3373844584300791,0.7590134404865724,1.0544040950919071
2023-05-22,1.5941476289802032,1.5405939812490872,1.415696194853708,1.733152012328414,1.5846512681091574,1.8460258688379299,2.5179913493863877,0.8921344467868648,0.9077244573794768,0.8617646499384298,1.196667032652519,0.9455911357808776,1.4085109958472979,0.6617175492725368,0.9305524602282187,0.9457092343027835,1.6734758220002761,0.8897331771112388,0.6812589666060306,1.015723408955864,0.9634657974981495,1.3616671667036464,0.7325170240253577,0.9293521282786521
2023-05-23,1.6973885092074321,1.5121637346692394,1.4997191775116998,1.718229927103996,1.580053909959941,1.856652897243567,2.4045307098288644,0.9154254041486708,1.015426673866805,0.8812006435979505,1.2440302444854454,0.7969573817522442,1.5059999441690006,0.7458091545029176,0.9164445387528511,0.9064080265112985,1.625840822528308,0.8735858986328561,0.9054784069291992,0.9533571805528579,0.9584917689285182,1.1609871422743478,0.7270830072754417,0.8888756610798024
2023-05-24,1.6624979740675032,1.4879277608936974,1.4711732795298735,1.690656032872619,1.5418679669880844,1.8535716103169615,1.9149671318995531,1.1970591864336322,1.1280188356135628,0.9246703212556044,1.1959057679253213,0.7774347427197549,1.855406687183891,0.658161882953653,0.9354482146718374,0.8114733470458216,1.5849580687092095,0.8749636052277395,0.8767533607764383,1.003189764397142,0.9564658751230081,1.140830755111131,0.6961744593714693,1.0407438260841726
