Date,롯데쇼핑,HD현대,서부티앤디,하나금융지주,모두투어,SK디앤디
2022-09-07,-0.018672748478804544,-0.026017755865987813,-0.0398459579444057,-0.03077165866675366,-0.028170873814862347,-0.017630209941084867
2022-09-08,0.022775281114802492,-0.011599139465251651,0.01746178987849545,0.005420109328710749,0.0028531139162434765,0.0059113938281663905
2022-09-13,0.0030658919056460025,0.01488863776378655,0.03403477076370675,0.059033519319663996,0.044575552756926956,0.02138069788468358
2022-09-14,-0.04380258120609105,-0.03509140490425075,-0.035367099225158384,-0.020592792976907193,-0.027626063850054856,-0.02729209171284997
2022-09-15,0.007435001324665103,0.011834535944679665,-0.013423186483748524,0.007772119918070033,0.013908428816947526,0.003944782445386704
2022-09-16,-0.011708564333501228,-0.016949670741208768,-0.027398934568627183,0.0038632955775104076,0.04589207314716123,-0.011881258632396995
2022-09-19,-0.011847188433342766,-0.0034246084096645675,-0.001389809756648046,-0.007741804824547346,0.010498740871431699,-0.020121423154731227
2022-09-20,0.022497001048398357,0.006837603797838745,0.019284338052180036,0.011590574852836742,0.007802399893871379,0.016129397957988803
2022-09-21,0.0,0.005097750969841196,0.04011230665225666,-0.01808825778529031,0.0,0.019802646624188455
2022-09-22,-0.0063762496062194154,0.016807155578977745,-0.009216652408419462,-0.0052288102569105765,-0.02359224178215204,-0.015810621427446103
2022-09-23,-0.0369206239218716,-0.013423035186824245,-0.03226087426408187,0.025874633998935796,-0.03509122952000671,0.0019900115328437924
2022-09-26,-0.04641463442121207,-0.05378570274997793,-0.048995009346774934,-0.04305947353731312,-0.022223155172677526,-0.04680407232186133
2022-09-27,0.04086835873637957,-0.0035715345810334895,0.0184795188637253,-0.02839951361341343,0.05996343466577304,-0.01892798590503994
2022-09-28,-0.023636514218995874,-0.030883356921102074,-0.015614279290230496,0.0013708127601655682,-0.03499685930741921,-0.05453915216337288
2022-09-29,-0.005710986196221417,0.014652212476704632,-0.0173164566051794,0.0,-0.04196419443604486,-0.01354423892121701
2022-09-30,-0.009206063437498514,-0.01649894721615711,-0.002915360469660207,-0.029189048647873868,0.0028531139162434765,0.015783929722767976
2022-10-04,0.05181340036609804,0.05046109285938059,0.03302523217942377,0.04952864978151597,0.033616583682126486,0.017738751032353332
2022-10-05,-0.03803594172252175,0.007005252244552465,-0.01565865467807882,0.026491761939633107,-0.005524853202918983,0.0
2022-10-06,0.012464830457015736,0.010416754099104716,0.012829732018774267,-0.023810774223215952,0.016483822277719544,0.0
2022-10-07,0.006733971111907246,0.020513526726525972,0.06710256709491128,0.013298112637335017,-0.03606495417852678,0.0
2022-10-11,-0.011248706508917782,-0.025708302073370205,-0.075637433125438,-0.026775330281004345,-0.07323909689936578,-0.028987520943573885
2022-10-12,0.00788738923812133,0.00692048864651547,0.009950327710272022,0.01347721764366929,0.021053441889726077,0.004514684958825613
2022-10-13,-0.01926407005535986,-0.010398699560643706,-0.038937901928525545,0.004008112003188765,-0.0645385605354945,-0.034367631213393444
2022-10-14,0.017016802825648006,0.018982349299331926,0.030415159718718433,0.02501772205670822,0.02817088572179052,0.011587674071708985
2022-10-17,-0.002252137035426069,-0.012037907428504217,-0.015816341354449027,-0.003908830153131357,-0.012422530723547588,0.0
2022-10-18,0.02008996817155829,0.006896548996072463,0.010093889865736502,0.02831591156001639,0.02773676364752551,0.020525208814323837
2022-10-19,-0.005540318740008368,0.010256493228960831,-0.024692708230005935,0.0025349880739254866,-0.034006350903799144,-0.013636588315544939
2022-10-20,0.019802636561424468,-0.006825935363800098,-0.02381062999309651,-0.008900318000205682,-0.025479107054969228,-0.009195571064108858
2022-10-21,-0.01536798513199087,-0.015530969266528537,-0.009077179245088399,-0.008980245573895674,-0.019544580481024563,-0.0046294523711674996
2022-10-24,-0.005546275684832555,-0.0052310074396337575,0.026988112247055347,-0.026111114857615133,0.013072028125670685,-0.009324181543078172
2022-10-25,-0.01569543799840063,-0.012313342137741656,-0.014903424750908119,0.009216726432574866,-0.022989489738249852,0.0
2022-10-26,-0.0011305721507336762,-0.005323838741021843,-0.01818224103031884,0.02715096822345602,-0.016750808419012754,-0.0165292698887442
2022-10-27,0.014598763165848377,0.04692434000101134,0.038985362772356584,0.047331406765687305,0.029952331740947687,0.01183442083174715
2022-10-28,0.018774727965441666,0.023491094412547948,-0.008862649441876,0.0060643464739705295,-0.019868187321902004,-0.016607704263377175
2022-10-31,-0.04475017194852867,0.009901063439417433,-0.002971757633771284,-0.002421435170387257,0.0066666639999670915,-0.01445809748470844
2022-11-01,0.009111694695011687,0.0032786410043428747,0.01769958290043354,0.0012115044114250828,0.01320152332193498,0.016847440191281596
2022-11-02,0.015748310257835522,0.004897929711925312,-0.008810673523587286,-0.002424370268847924,-0.00988478423916728,0.011862693905121523
2022-11-03,-0.006718985019903144,0.0,-0.01936020576352207,-0.008531392718033028,-0.026847206650016178,-0.016647200446942383
2022-11-04,0.008948714978282738,0.014551686851184721,0.004501155140082535,-0.0024510006111515903,0.0334479291798278,-0.014493120894246451
2022-11-07,-0.010072932085578884,0.02379178104019928,0.005970141246593266,0.0012262512308873254,0.009820005969156304,0.009685414816777278
2022-11-08,0.0022472672297119234,0.0046911356224443096,0.02353047818584188,-0.0012262512308873024,0.0225452739564823,0.047067365248829436
2022-11-09,0.0033613172707964373,-0.015723629057805628,-0.01169607111019461,0.010982393329184622,-0.02254527395648235,0.020478599605521584
2022-11-10,-0.020339692708470938,-0.025683552471778025,-0.001471623448954914,-0.0159023809097923,-0.016420728498967755,0.01564274732952234
2022-11-11,0.02813919932420941,0.004866150432651041,0.054454795309836865,0.0207449354223982,0.07339818194876015,0.006629820225590183
2022-11-14,0.00553399842107725,0.009661904070520864,-0.01687812086858701,-0.0036296886551829125,-0.006172833760301436,-0.026787252513937893
2022-11-15,-0.0033167226843183063,-0.012903419477887422,0.040311245340046424,-0.007299359420397411,0.02446601259470884,0.00900907910966951
2022-11-16,0.00772207000406514,0.009693122549679245,-0.013717730099738316,0.019347684362467935,0.0,0.0022396908015510186
2022-11-17,-0.030119410656463928,-0.0032205652162722352,-0.01671340984996012,-0.018127309804921693,-0.03379736346108866,0.002234594115633649
2022-11-18,-0.010244829026254787,0.01441180312784039,-0.0070472544541172796,0.009708673518034141,-0.028528092792607644,-0.002234594115633762
2022-11-21,-0.006888696423907061,0.020457043069648247,-0.007097270936808101,0.013197655022275842,-0.0227651819996598,0.0
2022-11-22,-0.01743210835195695,-0.009389733242502273,-0.0028530567734639254,0.008308717252717724,-0.009917461612579294,-0.03877347182654895
2022-11-23,0.009334872626116403,0.018692118929096318,0.022599891324998324,-0.0011827413431142275,0.029462042093603914,0.002323026795971999
2022-11-24,-0.010507882638413655,-0.010861242713190519,0.019364283857885904,0.02570223649522379,0.041080045177622676,0.004629452371167516
2022-11-25,0.004683806861461185,0.009316830688851205,0.013605594468982903,-0.001153974396734108,-0.015600938122653429,0.0
2022-11-28,-0.029640513967992905,-0.0030959981456908916,-0.023240903610864536,-0.0340607861021752,-0.03195165941032319,0.06914694136096002
2022-11-29,0.01196185793700269,0.004640410170030252,0.0299750194255716,0.044399741449765794,0.0413413612445407,0.0
2022-11-30,0.00474492429692046,-0.004640410170030184,-0.0013432151161924357,0.01812048011488662,-0.0031201145779438007,-0.010834397513118637
2022-12-01,-0.0011842228036791534,0.007722096959464086,0.017322255591594893,0.032029391520111763,0.04281994442037756,0.0
2022-12-02,-0.005941734677831652,-0.02177380571853015,0.007894744089051896,-0.00983084833159392,0.0,0.002176237016131808
2022-12-05,0.014201394826220522,0.009389733242502155,0.029698813201694263,0.0010971012822813177,0.023669765641151936,-0.02420358225285409
2022-12-06,0.008191996658526969,0.007757973662254728,-0.017972308136006303,-0.005497582485460459,0.0,-0.02480395689892537
2022-12-07,0.053330939619313386,-0.01244185384291,-0.0025939520061421363,-0.027950412031410868,0.00583089668168222,-0.018433720879333326
2022-12-08,-0.02574293926676852,-0.009434025384927441,-0.011757142291850752,0.015748478448041555,-0.020558702013644292,-0.0164129984799748
2022-12-09,0.021313199246883192,0.007867912916541854,0.02209310711223047,0.036168214249531615,0.020558702013644316,0.018736025275946932
2022-12-12,0.01760214927802552,0.017094408829065502,-0.010335964820379632,0.01601736203581387,-0.011695992226980326,0.0
2022-12-13,-0.004371552243805615,-0.006182440663460879,0.0012978170762115914,-0.018172552036383238,-0.020803101322723415,-0.0023230267959720437
2022-12-14,-0.014341175754342904,0.013856991195021312,0.02307791988703894,-0.004324364785977927,0.0029984312268697,0.009259429732469428
2022-12-15,-0.024748138474394634,-0.004597672379353404,-0.037447834668020694,-0.03528478786495341,-0.027315759793696243,-0.011587674071708989
2022-12-16,0.007941076220595134,-0.003076878152206909,-0.018592826609942235,0.0044793256470949784,-0.015504184626681263,0.004651271135211547
2022-12-19,-0.006802782419951063,0.001539656296003055,0.009339550560243496,-0.004479325647095019,0.021639148157469413,-0.02347537548316055
2022-12-20,-0.004560970189334934,-0.012384072476027873,-0.01606460877596234,0.0011217138492588077,-0.04056714302409816,-0.01676692678108202
2022-12-21,-0.0022883098075306032,0.012384072476027968,0.005383644906431191,0.015573195502343155,0.018927994866628675,0.02386760401248478
2022-12-22,0.03045912467061604,0.0015372218562038627,0.035600289630142334,0.0,0.04879020553725147,0.0
2022-12-23,-0.012297512396123754,-0.006163320669976977,-0.020943157474107483,-0.01445273848536953,-0.005970261116874051,-0.014252036611694574
2022-12-26,0.006726517503216057,-0.014007966311295538,0.010526368360542653,-0.001120457016973615,0.0,-0.009615567400790238
2022-12-27,0.016620919353854707,-0.0015687070773350228,0.043540837440312466,0.015573195502343155,0.035297871428987174,0.00241269748807333
2022-12-28,0.056524756327574414,0.001665325834405043,0.02685752541816534,-0.014134461962007528,0.020029256188763916,0.007343860803808939
2022-12-29,-0.0195871227921471,-0.051205813100555664,-0.030536687086933082,-0.0023752564202479845,-0.034585551606829676,-0.02219568829198007
2023-01-02,0.001098252166482878,-0.01233486504924414,-0.047628062622226595,-0.03017733415564753,-0.04805733580461779,-0.017610584550092085
2023-01-03,0.015250832762353764,-0.017889545133451135,0.005405460637119845,0.021818971816637195,0.08264288741144743,0.005063393864051468
2023-01-04,0.0,-0.01454581615636707,0.0,0.049132812125244216,0.033429270450163744,0.0
2023-01-05,0.015021734429072025,0.016349218775009965,0.010723901947576173,0.06944932911447683,-0.005494496837674859,0.007547190339465332
2023-01-06,0.0031898373478124638,0.00896862334325149,0.02501779804315683,0.03864708968950666,0.016393850690431398,0.005000000346575171
2023-01-09,0.03648140071266295,0.005342846249566735,0.014202973348607685,-0.003078579893591039,0.026739556498422967,0.01485172851944983
2023-01-10,-0.004102567614839292,0.003546128656098121,-0.016807197048794693,0.015298649045236312,-0.02403325976571214,0.0024539841101585127
2023-01-11,0.01631024057776346,0.0,0.010376308955005006,-0.032924816372834544,0.018742158748863053,0.01701140958222091
2023-01-12,-0.009141796832231501,0.014060014096127445,-0.02217962161741605,0.006256691138387255,-0.04336715937492433,0.002406638303281337
2023-01-13,-0.00511505605695838,0.04270502623690964,0.009192430651312327,0.028690420278552384,0.03270043506223239,-0.004819277080627256
2023-01-16,0.01829318314152148,-0.015164645200438094,0.034685532282083556,0.060743458077177515,0.06988609898358644,0.0024126387773458994
2023-01-17,-0.0010075975351997426,0.03174875544600049,-0.03337923918866684,-0.007633571289964116,0.02469261016884047,0.0
2023-01-18,0.027834865746800337,-0.008257642086140436,0.00909693200133644,-0.021298031076486194,0.038282220222339305,-0.0024126387773458617
2023-01-19,-0.004914052410852495,0.03583437432590567,0.012853573691403969,-0.005888204624175778,-0.01895793024825293,0.0
2023-01-20,-0.01488864560499959,0.011137792012510141,0.006365392026487532,0.013685460634388143,0.02130254109889443,0.019139303321466294
2023-01-25,-0.036663966004750394,-0.003169597645281457,0.0012682580389466263,0.01732480452317545,-0.011778698311049371,0.0
2023-01-26,0.0020725385456783346,0.003169597645281508,0.006317138415826382,0.01327026473168469,-0.023981962859167125,0.009434108862941102
2023-01-27,-0.001035689874155648,0.009448892073921309,0.007528223512084379,0.0,0.007255189462577419,0.0
2023-01-30,-0.011464466485877942,-0.02058668408643154,-0.015113619966857346,-0.036437324639730456,-0.012121359365341944,-0.01656848930843049
2023-01-31,-0.014783788506012585,-0.022654653473526392,0.0012682580389466263,-0.04903436111749415,0.0,0.0
2023-02-01,0.0031864491675156212,0.001635301299929369,0.010088368350139331,0.009188479927956223,-0.0024419451598898883,0.03055470370473689
2023-02-02,-0.008519836179439542,-0.01150380557778339,-0.0012554517739139007,-0.027822582440883863,-0.002448020192282053,0.011507676622480655
2023-02-03,0.009579675676357455,-0.006633502651292804,-0.0075662649785651305,0.015552446617208749,-0.0024540277046629336,0.0
2023-02-06,-0.014941572155201454,0.0,-0.012739021389358514,-0.01555244661720869,0.03144154232967537,-0.02080995687230617
2023-02-07,-0.009724589224987389,-0.008354293138279952,-0.0025674502219011877,0.006250086277781913,0.00947879926030903,0.004661909800620069
2023-02-08,0.002169197186853857,0.0050210018159406134,0.02287273658982487,0.015456290628982459,-0.026285896742533423,0.0023229703096296996
2023-02-09,-0.006521759050432242,0.0,0.003761704398153695,-0.021706376906764524,-0.004854358578180554,0.0
2023-02-10,0.009766801871858799,0.006655577399106672,-0.0050188023360927736,0.020683247825967633,0.014492948214989481,-0.002322970309629754
2023-02-13,-0.019629845515945932,0.04062295869485317,-0.01648738228574476,0.0030659949342980207,-0.007220170681093426,-0.009345843947101012
2023-02-14,-0.012188555591610377,-0.020917882254892075,0.043784406286151545,-0.0448693386660551,0.0,0.0023446623090265994
2023-02-15,-0.012338858954917637,-0.006525355587581804,-0.011077072220031908,-0.05596632343337791,-0.007272777533896111,-0.016529268934595172
2023-02-16,0.003380236932918086,0.013008339903773742,-0.0024783017318629435,0.0022548477199678834,0.014492948214989481,0.0
2023-02-17,0.0,0.006441225805007369,0.007416555018309541,0.039740283171842285,-0.007220170681093426,-0.004773269116229479
2023-02-20,0.012297567151342677,-0.016181632953856887,-0.004938253286446652,-0.007604603551112988,0.007220170681093436,0.007151386737316746
2023-02-21,-0.00668898448321152,0.006504135054955166,-0.0012384166246356672,0.010846086289836876,-0.02181900677959702,0.002372380141540163
2023-02-22,-0.01351371168185529,-0.016340215263002146,-0.02129070219636525,-0.02955879226883517,-0.034916220637983254,-0.019139303321466412
