Date,SK리츠,롯데리츠,삼성FN리츠,한화리츠,신한서부티앤디리츠,스타리츠,디앤디플랫폼리츠
2017-08-25,,,,,,0.69606765200938,
2017-08-28,,,,,,-0.46083736153753996,
2017-08-29,,,,,,0.57870263465895,
2017-08-30,,,,,,0.5753729363173701,
2017-08-31,,,,,,0.0,
2017-09-01,,,,,,-0.34324445305354,
2017-09-04,,,,,,0.5740517358823101,
2017-09-05,,,,,,-0.11415720725009,
2017-09-06,,,,,,-3.65714044984566,
2017-09-07,,,,,,-2.72834151483793,
2017-09-08,,,,,,-1.5853696826607402,
2017-09-11,,,,,,0.37174178514463,
2017-09-12,,,,,,1.85184837660807,
2017-09-13,,,,,,0.48484528837084,
2017-09-14,,,,,,0.12062933536741999,
2017-09-15,,,,,,0.0,
2017-09-18,,,,,,-0.12048399632342999,
2017-09-19,,,,,,-0.24124721060419999,
2017-09-20,,,,,,-0.12093254188210001,
2017-09-21,,,,,,1.5738655302320201,
2017-09-25,,,,,,-0.35757464786914,
2017-09-26,,,,,,0.0,
2017-09-27,,,,,,0.83732357832784,
2017-09-28,,,,,,0.11863726388907,
2017-09-29,,,,,,0.0,
2017-10-10,,,,,,0.0,
2017-10-11,,,,,,-0.23698210888074,
2017-10-12,,,,,,0.11876688247651,
2017-10-13,,,,,,0.0,
2017-10-16,,,,,,-2.6097380603714497,
2017-10-17,,,,,,0.48721911911515,
2017-10-18,,,,,,-0.60604797369262,
2017-10-19,,,,,,-1.3414862614849599,
2017-10-20,,,,,,0.618057640833,
2017-10-23,,,,,,-0.49139725096249004,
2017-10-24,,,,,,0.86420060066287,
2017-10-25,,,,,,-2.3255978915286,
2017-10-26,,,,,,-2.13031496845743,
2017-10-27,,,,,,3.07298740430366,
2017-10-30,,,,,,0.12421392647596001,
2017-10-31,,,,,,0.74441789714763,
2017-11-01,,,,,,-0.9852269197311501,
2017-11-02,,,,,,-0.49750920444611,
2017-11-03,,,,,,0.12500215244537,
2017-11-06,,,,,,0.0,
2017-11-07,,,,,,-1.2484431303277599,
2017-11-08,,,,,,0.0,
2017-11-09,,,,,,0.37926127705366997,
2017-11-10,,,,,,0.12595872724849,
2017-11-13,,,,,,0.25157066603458,
2017-11-14,,,,,,0.0,
2017-11-15,,,,,,-0.25093937617459,
2017-11-16,,,,,,0.25157066603458,
2017-11-17,,,,,,0.37640608419661997,
2017-11-20,,,,,,-0.25000430489076997,
2017-11-21,,,,,,-1.87968407554499,
2017-11-22,,,,,,1.9156930527947,
2017-11-23,,,,,,-1.87968407554499,
2017-11-24,,,,,,0.8939945402153401,
2017-11-27,,,,,,0.37974131723708,
2017-11-28,,,,,,2.52206952351417,
2017-11-29,,,,,,-2.95202764455142,
2017-11-30,,,,,,0.88719012690323,
2017-12-01,,,,,,0.0,
2017-12-04,,,,,,0.25125464705921,
2017-12-05,,,,,,0.0,
2017-12-06,,,,,,0.0,
2017-12-07,,,,,,3.3834694330196298,
2017-12-08,,,,,,-3.51516000884866,
2017-12-11,,,,,,0.7537758764149101,
2017-12-12,,,,,,-0.12469042102504001,
2017-12-13,,,,,,-0.9987509460418299,
2017-12-14,,,,,,-0.5044103105861799,
2017-12-15,,,,,,-0.63370637342191,
2017-12-18,,,,,,0.63774782201639,
2017-12-19,,,,,,-0.88719614746597,
2017-12-21,,,,,,-0.76727657030434,
2017-12-22,,,,,,0.25773640783861,
2017-12-26,,,,,,0.25707383497086,
2017-12-27,,,,,,2.24896314179332,
2017-12-28,,,,,,-0.51150822022537,
2018-01-02,,,,,,-0.25707502608406,
2018-01-03,,,,,,-0.7731888067657,
2018-01-04,,,,,,-0.12988808804105,
2018-01-05,,,,,,-0.5201432716768299,
2018-01-08,,,,,,-0.2614436308329,
2018-01-09,,,,,,-0.39319037321798994,
2018-01-10,,,,,,0.39474246257986,
2018-01-11,,,,,,-0.52423348296433,
2018-01-12,,,,,,0.65875442155054,
2018-01-15,,,,,,-0.13089596523292,
2018-01-16,,,,,,0.0,
2018-01-17,,,,,,-0.39319037321798994,
2018-01-18,,,,,,0.0,
2018-01-19,,,,,,-0.78946653967608,
2018-01-22,,,,,,1.3262643218274301,
2018-01-23,,,,,,-0.26177364124336,
2018-01-24,,,,,,-0.26248514379195,
2018-01-25,,,,,,-0.6578816331531,
2018-01-26,,,,,,-0.13245631227338,
2018-01-29,,,,,,0.0,
2018-01-30,,,,,,0.13263199171851,
2018-01-31,,,,,,-0.39736276774037005,
2018-02-01,,,,,,0.0,
2018-02-02,,,,,,-0.53191420176853,
2018-02-05,,,,,,-1.47058008549537,
2018-02-06,,,,,,0.67842510831419,
2018-02-07,,,,,,0.40432466444479,
2018-02-08,,,,,,-0.1342467421736,
2018-02-09,,,,,,-0.67203586695406,
2018-02-12,,,,,,0.54126493601049,
2018-02-13,,,,,,-0.40376170580779003,
2018-02-14,,,,,,0.0,
2018-02-19,,,,,,-2.29729411621051,
2018-02-20,,,,,,-2.2129982467116798,
2018-02-21,,,,,,1.8387526391183,
2018-02-22,,,,,,-0.2777773824521,
2018-02-23,,,,,,0.97492248377313,
2018-02-26,,,,,,-1.79310102917484,
2018-02-27,,,,,,-0.28091157382242,
2018-02-28,,,,,,0.42254780477125997,
2018-03-02,,,,,,-0.56100251559122,
2018-03-05,,,,,,0.28208703942096,
2018-03-06,,,,,,-0.14066642594472,
2018-03-07,,,,,,0.70424415459244,
2018-03-08,,,,,,0.0,
2018-03-09,,,,,,1.11887951538498,
2018-03-12,,,,,,-1.52144273673773,
2018-03-13,,,,,,0.98314471682208,
2018-03-14,,,,,,-0.41725208559643,
2018-03-15,,,,,,-0.55865198594377,
2018-03-16,,,,,,0.14044924526028002,
2018-03-19,,,,,,-0.42076985100270997,
2018-03-20,,,,,,0.14086457510795,
2018-03-21,,,,,,0.0,
2018-03-22,,,,,,0.0,
2018-03-23,,,,,,-1.40648083561608,
2018-03-26,,,,,,2.42511705598953,
2018-03-27,,,,,,0.0,
2018-03-28,,,,,,-0.55710875598959,
2018-03-29,,,,,,-0.42016096831221994,
2018-03-30,,,,,,-0.42195342187638,
2018-04-02,,,,,,1.12994201613338,
2018-04-03,,,,,,0.0,
2018-04-04,,,,,,-0.13965161255069,
2018-04-05,,,,,,0.55943324348943,
2018-04-06,,,,,,0.13908834717426,
2018-04-09,,,,,,0.0,
2018-04-10,,,,,,-1.24999822103446,
2018-04-11,,,,,,0.98452741373971,
2018-04-12,,,,,,0.27855113450232,
2018-04-13,,,,,,-0.13889516019164,
2018-04-16,,,,,,1.2517433008629701,
2018-04-17,,,,,,-0.54945617395881,
2018-04-18,,,,,,0.8287281621733801,
2018-04-19,,,,,,-0.54793809095201,
2018-04-20,,,,,,0.55095699418794,
2018-04-23,,,,,,-0.13697973747538,
2018-04-24,,,,,,-0.41152205530763997,
2018-04-25,,,,,,-0.55096340969107,
2018-04-26,,,,,,0.96952770988769,
2018-04-27,,,,,,-1.2345661659229301,
2018-04-30,,,,,,0.69443698716467,
2018-05-02,,,,,,0.55172981794477,
2018-05-03,,,,,,0.27434803687175996,
2018-05-04,,,,,,1.2311884246497,
2018-05-08,,,,,,0.94595093021561,
2018-05-09,,,,,,0.1338561462935,
2018-05-10,,,,,,0.40108144789081,
2018-05-11,,,,,,-2.13050824321245,
2018-05-14,,,,,,3.9455922415491997,
2018-05-15,,,,,,0.26177364124335,
2018-05-16,,,,,,0.0,
2018-05-17,,,,,,0.0,
2018-05-18,,,,,,-0.39164438470971,
2018-05-21,,,,,,1.31062033379825,
